5328,Citrus Pound Cake,"['Makes 8 servings', '2 cups sifted cake flour (not self-rising; sift before measuring)', '1 teaspoon baking powder', '1/2 teaspoon salt', '1 cup granulated sugar', '1 tablespoon grated orange zest', '1 teaspoon grated lemon zest', '2 sticks (1/2 pound) unsalted butter, softened', '4 large eggs, at room temperature 30 minutes', '2 teaspoons fresh orange juice', '1 teaspoon fresh lemon juice', '1/2 teaspoon pure vanilla extract', 'Garnish: confectioners sugar for dusting']","['Step 1', 'Preheat oven to 325°F with rack in middle. Butter an 8 1/2- by 4 1/2-inch loaf pan.', 'Step 2', 'Sift together flour, baking powder, and salt.', 'Step 3', 'Mix together sugar and zests with an electric mixer at low speed until sugar is evenly colored, then add butter and beat at high speed until pale and fluffy, about 5 minutes.', 'Step 4', 'Beat in eggs 1 at a time at medium speed, scraping down side of bowl frequently, then beat in juices and vanilla. At low speed, mix in flour mixture until just incorporated.', 'Step 5', 'Spread batter in loaf pan and rap pan several times on counter to eliminate air bubbles. Bake until golden and a wooden pick inserted in center comes out clean, 1 to 1 1/4 hours. Cool in pan on a rack 30 minutes, then run a knife around edge of pan and invert cake onto rack. Cool completely, top side up.']"
5329,Crusty Buttermilk Biscuits,"['Makes about 15 biscuits', '5 cups sifted White Lily flour or unbleached all-purpose flour (sift before measuring)', '1 tablespoon plus 1 teaspoon baking powder (preferably homemade; see recipe )', '1 tablespoon kosher salt', '1/2 cup cold lard', '1 1/2 cups well-shaken cold buttermilk', '3 tablespoons unsalted butter, melted']","['Step 1', 'Preheat oven to 500°F with rack in middle.', 'Step 2', 'Sift together flour, baking powder, and salt into a large bowl. Add lard, coating it with flour, then rub between your fingertips until coarsely blended with some 1/2-inch lumps.', 'Step 3', 'Make a well in flour mixture, then add buttermilk, stirring just until a dough forms (it will be soft and sticky). Turn dough out onto a floured surface and knead 8 to 10 times. Roll out dough with a floured rolling pin into a 12-inch round (1/2 inch thick) and, using a fork dipped in flour, prick all the way through about every 1/2 inch.', 'Step 4', 'Cut out as many rounds as possible with a 2 1/2- to 3-inch round cookie/biscuit cutter dipped in flour (do not twist cutter).', 'Step 5', 'Bake, almost touching, on an ungreased heavy baking sheet, rotating sheet after about 6 minutes if browning unevenly, until crusty and golden-brown, 12 to 15 minutes. Brush tops with melted butter and serve warm or at room temperature.']"
5330,"Hazelnut, Sage, and Mushroom Stuffing","['Makes 8 servings', '8 cups 1/2-inch cubes of firm white bread such as a Pullman loaf (1 pound)', '1 1/2 cups finely chopped shallots (about 8 medium; 10 ounces)', '1 1/2 sticks unsalted butter, divided', '1 1/2 pounds cremini mushrooms, sliced 1/4 inch thick', '1 1/2 cups finely chopped celery (from 3 ribs)', '2 teaspoons chopped thyme', '2 teaspoons finely chopped sage', '1/2 cup dry white wine', '2 cups hazelnuts (1/2 pound), toasted , any loose skins rubbed off in a kitchen towel, and coarsely chopped', '1/2 cup finely chopped flat-leaf parsley', '4 cups turkey stock , heated to liquefy if gelled, or reduced-sodium chicken broth', '3 large eggs, lightly beaten', 'Equipment: a 3-quart shallow ovenproof baking dish (2 to 3 inches deep)']","['Step 1', 'Preheat oven to 400°F with racks in upper and lower thirds. Generously butter baking dish.', 'Step 2', 'Arrange bread in 1 layer in 2 large shallow baking pans and toast, switching position of pans halfway through baking, until golden and dry, about 15 minutes. Transfer to a large bowl. (Leave oven on.)', 'Step 3', 'Meanwhile, cook shallots in 1 stick butter in a 12-inch heavy skillet over medium heat, stirring occasionally, until softened and golden, about 6 minutes. Add mushrooms, celery, thyme, sage, and 1/2 teaspoon salt and cook, stirring occasionally, until liquid given off by mushrooms has evaporated and mushrooms are browned, 20 to 30 minutes.', 'Step 4', 'Add wine and deglaze skillet by boiling, stirring and scraping up any brown bits, until wine is reduced by about half, about 2 minutes. Transfer to bread in bowl. Add hazelnuts and parsley and toss.', 'Step 5', 'Whisk together stock, eggs, 1 teaspoon salt, and 1/2 teaspoon pepper, then stir into bread mixture. Transfer to baking dish and dot top of stuffing with remaining 1/2 stick butter.', 'Step 6', 'Bake, loosely covered with a buttered sheet of foil (buttered side down), in lower third of oven 30 minutes, then remove foil and bake until top is browned, about 15 minutes more.']"
5331,Sage-Scented Shortbread,"['Makes about 32', '2 cups all purpose flour', '1/2 cup powdered sugar', '2 tablespoons thinly sliced fresh sage leaves or 2 teaspoons dried sage', '1 teaspoon coarse kosher salt', '1 cup (2 sticks) unsalted butter, cut into 1/2-inch-thick pieces, room temperature']","['Step 1', 'Blend first 4 ingredients in processor. Add butter; using on/off turns, process until dough comes together. Divide in half. Shape each dough piece into log about 1 1/2 inches in diameter. Chill until firm enough to slice, about 30 minutes.', 'Step 2', 'Position 1 rack in top third and 1 rack in bottom third of oven; preheat to 350°F. Line 2 baking sheets with parchment. Cut each dough log into 1/3- to 1/2-inch-thick rounds; place on sheets. Bake 10 minutes. Reverse sheets so bottom sheet is on top rack of oven and top sheet is on bottom rack. Bake until cookies are golden, about 15 minutes longer. Cool on racks.']"
5332,Gorgonzola Polenta,"['Makes 8 servings', '5 cups (or more) low-salt chicken broth', '1 3/4 cups polenta (coarse cornmeal)*', '3/4 cup crumbled Gorgonzola cheese (about 4 ounces)', '1/3 cup whipping cream']","['Step 1', 'Bring 5 cups chicken broth to boil in heavy 4-quart saucepan. Gradually add polenta, whisking constantly. Return mixture to boil. Reduce heat to low, cover, and simmer until polenta is tender, stirring frequently and adding more chicken broth by 1/4 cupfuls if polenta is too thick, about 10 minutes. Remove from heat. Add Gorgonzola and cream; stir until cheese is melted. Season to taste with salt and pepper.', 'Step 2', '*Sold at some supermarkets and at natural foods stores and Italian markets. If unavailable, substitute an equal amount of regular yellow cornmeal and cook about half as long.']"
5333,Blackberry-Pear Cobbler,"['Makes 6 servings', '3 cups frozen blackberries (about 15 ounces; do not thaw)', '1 1/2 large pears, halved, cored, thinly sliced (about 2 cups)', '2/3 cup plus 3/4 cup sugar', '3 tablespoons dry red wine', '2 teaspoons finely grated tangerine peel or orange peel', '1/2 teaspoon ground cinnamon plus additional for sprinkling', '1 cup all purpose flour', '2 teaspoons baking powder', '1/4 teaspoon salt', '3/4 cup whole milk', '1/2 cup (1 stick) unsalted butter, melted', '1/2 teaspoon almond extract', 'Powdered sugar', 'Vanilla ice cream (optional)']","['Step 1', 'Preheat oven to 350°F. Butter 2 1/2- quart baking dish with 2-inch-high sides. Gently toss berries, pears, 2/3 cup sugar, wine, peel, and 1/2 teaspoon cinnamon in medium bowl.', 'Step 2', 'Whisk flour, baking powder, salt, and remaining 3/4 cup sugar in another medium bowl. Add milk, melted butter, and almond extract; whisk until blended. Spread batter in prepared dish. Place berry-pear mixture atop batter (do not stir). Sprinkle with additional cinnamon.', 'Step 3', 'Bake cobbler until crust is set in center and brown at edges, about 1 hour. Cool 30 minutes. Dust with powdered sugar; serve warm with ice cream, if desired.', 'GOOD TO KNOW:', 'Step 4', 'Why not stir the fruit into the batter? Left undisturbed, the batter puffs up around the fruit during baking, forming a crusty edge.']"
5334,Chipotle Aïoli,"['Makes 6 servings', '1 cup mayonnaise', '2 tablespoons finely chopped chives', '2 minced garlic cloves', '2 teaspoons fresh lime juice', '1 teaspoon chipotle chile powder or chipotle hot sauce', 'Salt and pepper', 'N/A pepper']","['Whisk mayonnaise with chives, garlic, lime juice, and chipotle chile powder or chipotle hot sauce to taste. Season with salt and pepper; chill until ready to serve.']"
5335,Grilled Zucchini and Bell Pepper Fattoush,"['Makes 4 to 6 servings', 'On the grill', '3 medium orange or red bell peppers (about 1 pound), stemmed, seeded, quartered', '4 to 5 slender zucchini (about 1 pound), trimmed, cut lengthwise in half', '2 (5- to 6-inch) pita breads, each cut horizontally into 2 disks, or two 6x4x1/2-inch slices country white bread', 'Olive oil (for grilling)', 'For the dish', '1 (8-ounce) cucumber, peeled, halved, seeded, cut into 1/2-inch cubes', '12 cherry tomatoes, each halved', '3 green onions, thinly sliced', '1 cup (scant) pitted Kalamata olives, halved', '1/2 cup (packed) fresh mint leaves', '1/3 cup chopped fresh cilantro', '1/2 cup olive oil', '1/4 cup fresh lemon juice', '1 teaspoon ground cumin', '1 4-ounce piece feta cheese, cut into 1/2-inch cubes (scant 1 cup)', 'Ground sumac* (optional)', '*A fruity, tangy seasoning powder made from ground dried sumac berries; available at Middle Eastern markets and from adrianascaravan.com.']","['Step 1', 'Prepare barbecue (medium heat). Brush peppers, zucchini, and bread on both sides with oil. Sprinkle lightly with salt and pepper. Grill peppers and zucchini until slightly charred and just tender, turning often, about 6 minutes. Transfer vegetables to foil-lined baking sheet. Grill bread until lightly charred and just crisp, turning often, about 3 minutes. Transfer to sheet with vegetables and cool. Tear bread into 1-inch pieces. DO AHEAD Vegetables and bread can be made 2 hours ahead. Let stand at room temperature.', 'Step 2', 'Cut peppers lengthwise into 1/2-inch-wide strips, then crosswise into 1/2-inch pieces. Cut zucchini lengthwise in half, then crosswise into 1/2-inch pieces. Place in large bowl. Add cucumber, tomatoes, green onions, olives, mint, and cilantro and toss to combine. Add bread pieces. Whisk 1/2 cup oil, lemon juice, and cumin in small bowl to blend. Season dressing to taste with salt and pepper. Add dressing to salad; toss to coat. Add feta and gently mix into salad.', 'Step 3', 'Transfer salad to large bowl. Serve, passing ground sumac for sprinkling over, if desired.']"
5336,Thai Chicken and Shrimp Noodle Salad,"['Makes 6 servings', '2 tablespoons fresh lime juice', '2 tablespoons fish sauce* (such as nam pla or nuoc nam)', '2 tablespoons Asian sweet chili sauce*', '1 tablespoon vegetable oil', '1 tablespoon sugar', '9 ounces (250 grams) bean thread noodles**', '12 cherry tomatoes, halved', '12 cooked peeled deveined medium shrimp', '1 1/2 cups shredded cooked chicken', '1 1/2 cups bean sprouts (about 3 1/2 ounces), rinsed', '1/2 English hothouse cucumber, very thinly sliced (about 1 cup)', '1/2 cup lightly packed fresh mint leaves', '1/2 cup lightly packed fresh basil leaves, torn if large', '1/2 cup lightly packed fresh cilantro leaves', '1/3 cup thinly sliced shallots', '1 red jalapeño chile with seeds, sliced into thin rings', '2 tablespoons chopped toasted peanuts', '1 lime, cut into 6 wedges', '*Available in the Asian foods section of most supermarkets and at Asian markets.', '**Clear dried noodles (also known as cellophane or transparent noodles); available in the Asian foods section of some supermarkets and at Asian markets.']","['Step 1', 'Whisk first 5 ingredients in large bowl to blend. DO AHEAD Dressing can be prepared 2 hours ahead. Let stand at room temperature.', 'Step 2', 'Place noodles in another large bowl. Cover with boiling water. Let stand until softened, about 4 minutes. Drain and rinse under cold water to cool; drain well. Insert scissors into noodles; cut several times. Transfer to bowl with dressing.', 'Step 3', 'Add tomatoes and all remaining ingredients, except peanuts and lime wedges, to noodles; toss to coat.', 'Step 4', 'Divide among 6 plates. Sprinkle with peanuts; garnish with lime wedges.']"
5337,Chocolate Sorbet,"['Makes 1 quart (1 liter)', '2 1/4 cups (555 ml) water', '1 cup (200 g) sugar', '3/4 cup (75 g) unsweetened Dutch-process cocoa powder', 'Pinch of salt', '6 ounces (170 g) bittersweet or semisweet chocolate, finely chopped', '1/2 teaspoon vanilla extract']","['Step 1', 'In a large saucepan, whisk together 1 1/2 cups (375 ml) of the water with the sugar, cocoa powder, and salt. Bring to a boil, whisking frequently. Let it boil, continuing to whisk, for 45 seconds.', 'Step 2', ""Remove from the heat and stir in the chocolate until it's melted, then stir in the vanilla extract and the remaining 3/4 cup (180 ml) water. Transfer the mixture to a blender and blend for 15 seconds. Chill the mixture thoroughly, then freeze it in your ice cream maker according to the manufacturer's instructions. If the mixture has become too thick to pour into your machine, whisk it vigorously to thin it out.""]"
5338,Roasted Balsamic Sweet Potatoes,"['Makes 6 servings', '1/4 cup balsamic vinegar', '1 tablespoon (packed) golden brown sugar', '1/4 cup (1/2 stick) unsalted butter', '1 teaspoon coarse kosher salt', '3 large red-skinned sweet potatoes (yams), peeled, cut into 1 1/4-inch pieces']","['Preheat oven to 400°F. In large skillet over medium heat, bring balsamic vinegar and brown sugar to boil, stirring until sugar dissolves. Reduce heat and simmer until vinegar thickens slightly, about 3 minutes. Add butter and salt and stir until butter melts. Add potato pieces to skillet; toss to coat. Season potatoes with freshly ground black pepper. Spread potatoes evenly on rimmed baking sheet. Bake until potatoes are tender and golden, stirring occasionally, about 40 minutes. Transfer potatoes to large platter or bowl and serve.']"
5339,Real Gingerbread,"['Makes 9 squares', '2 1/4 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon ground cinnamon', '1/4 teaspoon ground allspice', '1/2 teaspoon salt', '1 stick (1/2 cup) unsalted butter, well softened', '2/3 cup molasses (not blackstrap)', '2/3 cup packed dark brown sugar', '2 large eggs', '3 tablespoons finely grated (with a rasp) peeled fresh ginger', '2/3 cup hot water']","['Step 1', 'Put oven rack in middle position and preheat oven to 350°F. Butter a 9-inch square baking pan.', 'Step 2', 'Whisk together flour, baking soda, spices, and salt in a bowl.', 'Step 3', 'Beat together butter, molasses, brown sugar, eggs, and ginger in a large bowl with an electric mixer at medium speed until combined. Reduce speed to low and mix in flour mixture until smooth, then add hot water and mix until combined (batter may appear curdled).', 'Step 4', 'Pour batter into pan and bake until a wooden pick or skewer inserted in center of cake comes out clean, 35 to 40 minutes. Cool to warm in pan on a rack.']"
